tmdb_id,title,release_year,genres,overview,keywords,country,revenue_usd,vote_count,in_top_k_by_revenue,is_period_piece,signals_used,setting_start_year,setting_end_year,setting_decade,year_gap,era_hits,setting_type,setting_confidence,sources_used
56150,Jonathan Livingston Seagull,1973,"['Drama', 'Family']","Jonathan is sick and tired of the boring life in his seagull clan. He rather experiments with new, always more daring flying techniques. Since he doesn't fit in, the elders expel him from the clan. So he sets out to discover the world beyond the horizon in a quest for wisdom.","['based on novel or book', 'spirituality', 'ridiculous']",['US'],1600000,59,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
340315,Godzilla,1977,"['Science Fiction', 'Horror']","A re-edited Italian-language dubbed version of the original Godzilla, using as a basis the U.S. version, ""Godzilla, King of the Monsters!"" (1956), plus WWII newsreel footage and clips from other science fiction films. The re-edited film was then colorized via a process called ""Spectrorama 70"" consisting of applying various colored gels to the black and white footage. The film's opening and ending also features new music composed by musicians Fabio Frizzi, Franco Bixio, and Vince Tempera (under the pseudonym Magnetic System).","['monster', 'bomb', 'world war ii', 'giant monster', 'reporter', 'tokyo, japan', 'alternate version', 'kaiju', 'colorized', 'godzilla', 'tokusatsu']","['IT', 'JP', 'US']",0,52,True,True,"['keyword_period', 'explicit_past_year']",1956.0,1956.0,1950s,21.0,"['wwii', 'wwi']",past,0.9,"['overview', 'keywords']"
16220,Wizards,1977,"['Animation', 'Fantasy', 'Science Fiction']","After the death of his mother, the evil mutant wizard Blackwolf discovers some long-lost military technologies. Full of ego and ambition, Blackwolf claims his mother's throne, assembles an army and sets out to brainwash and conquer Earth. Meanwhile, Blackwolf's gentle twin brother, the bearded and sage Avatar, calls upon his own magical abilities to foil Blackwolf's plans for world domination -- even if it means destroying his own flesh and blood.","['assassin', 'nazi', 'elves', 'magic', 'technology', 'mutant', 'world war ii', 'fairy', 'post-apocalyptic future', 'surrealism', 'twin brother', 'sword fight', 'rotoscoping', 'brainwashing', 'robot', 'adult animation', 'dreary', 'lighthearted', 'whimsical', 'ghoulish', 'vibrant']",['US'],9000000,228,True,False,"['keyword_period', 'fantasy_penalty']",,,,,[],unknown,0.3,"['overview', 'keywords']"
12637,"New York, New York",1977,"['Romance', 'Drama', 'Music']","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.","['new york city', 'jazz', 'jazz singer or musician', 'saxophonist', 'musical', 'borderline personality disorder', 'aspiring singer', 'falling in love', 'band singer', 'post world war ii', 'egomaniac', 'passive aggression', 'singer-songwriter', 'failing marriage', 'nightclub singer', 'struggling career', '1940s', 'violent man', 'manipulated woman']",['US'],16400000,486,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
39264,Godzilla vs. Megalon,1973,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","Inventor Goro Ibuki creates a humanoid robot named Jet Jaguar. It is soon seized by an undersea race of people called the Seatopians. Using Jet Jaguar as a guide, the Seatopians send Megalon as vengeance for the nuclear tests that have devastated their society.","['underground world', 'japan', 'kidnapping', 'giant monster', 'giant robot', 'robot', 'alien invasion', 'stock footage', 'gojira', 'kaiju', 'tag team', 'monster island', 'godzilla', 'tokusatsu']",['JP'],980000,225,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
872,Singin' in the Rain,1952,"['Comedy', 'Romance']","In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.","['fan', 'musical', 'partner', 'film in film', 'hollywood', 'broadway', 'dancing in the street', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper', 'technicolor', 'silent film star', 'squeaky voice', 'christmas', '1920s', 'satirical', 'old hollywood', 'playful', 'lighthearted', 'romantic', 'exuberant', 'joyful', 'optimistic']",['US'],7200000,3340,True,False,['explicit_past_year'],1927.0,1927.0,1920s,25.0,[],past,0.9,"['overview', 'keywords']"
11113,My Fair Lady,1964,"['Music', 'Comedy', 'Romance']",A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,"['transformation', 'musical', 'flower girl', 'colonel', 'suitor', 'wager', 'class differences', 'tutor', 'aristocrat', 'linguist', 'high society', 'misogynist', 'guttersnipe', 'class prejudice', 'opposites attract', 'pygmalion']",['US'],72661442,1377,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
37749,Looking for Mr. Goodbar,1977,['Drama'],"A short, unhappy affair with a married man leads a dedicated schoolteacher into the alcohol-and-drug fueled underworld of singles’ bars, where she begins to engage in a pattern of dangerous sexual activity.","['cocaine', 'gigolo', 'cannabis', 'teacher', 'sexual fantasy', 'disco', 'singles bar', 'bisexual man', 'grim', 'disco music', 'cautionary']",['US'],22512655,120,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
16246,Gone in 60 Seconds,1974,"['Action', 'Crime', 'Drama', 'Thriller']","Insurance investigator Maindrian Pace and his team lead double-lives as unstoppable car thieves. When a South American drug lord pays Pace to steal 48 cars for him, all but one, a 1973 Ford Mustang, are in the bag. As Pace prepares to rip-off the fastback, codenamed ""Eleanor"", in Long Beach, he is unaware that his boss has tipped off the police after a business dispute.","['helicopter', 'police', 'car thief', 'mustang', 'grand theft auto', 'car robbery']",['US'],40000000,179,True,False,[],1973.0,1973.0,1970s,1.0,[],present,0.8,"['overview', 'keywords']"
453494,My Brother-in-Law,1977,['Comedy'],"Selim, a minibus driver, moves to a new neighborhood. After a while, he falls in love with Zeynep, who lives in the neighborhood, and proposes to her. She accepts on the condition that he convinces her brother. Selim will try to convince her brother Halim, a bully, so that he can marry Zeynep.",[],['TR'],0,22,True,False,[],,,,,[],unknown,0.3,['overview']
891,All the President's Men,1976,"['Drama', 'Mystery', 'Thriller']","During the 1972 elections, two reporters' investigation sheds light on the controversial Watergate scandal that compels President Nixon to resign from his post.","['newspaper', 'journalist', 'plan', 'washington dc, usa', 'shadowing', 'politics', 'burglar', 'fbi', 'wiretap', 'watergate scandal', 'based on true story', 'conspiracy', 'newspaper man', 'watergate', 'informative', 'confidential source']",['US'],70600000,1959,True,False,['keyword_period'],1972.0,1972.0,1970s,4.0,[],present,0.8,"['overview', 'keywords']"
38268,The War in Space,1977,"['Adventure', 'Science Fiction', 'Action']","The year is 1988, and in the midst of recovering from a near-miss with a large comet, Earth finds that there are much worse matters at hand: the sudden arrival of a strange army of aliens and their fleet of unstoppable warships.","['sequel', 'alien', 'space', 'alien invasion']",['JP'],4000000,21,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
10112,The Aristocats,1970,"['Animation', 'Comedy', 'Family', 'Adventure']","When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.","['paris, france', 'return', 'butler', 'cartoon', 'villain', 'suspension', 'inheritance', 'cartoon cat', 'kitten', '1910s', 'greedy', 'cartoon animal', 'cartoon goose']",['US'],191000000,5243,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
901,City Lights,1931,"['Comedy', 'Drama', 'Romance']",A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,"['blindness and impaired vision', 'eye operation', 'operation', ""love of one's life"", 'suicide attempt', 'flower shop', 'flower girl', 'tramp', 'love', 'black and white', 'millionaire', 'silent film', 'blind girl', 'boxing', 'feel good', 'comforting']",['US'],4250000,2338,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
19333,Terror of Mechagodzilla,1975,"['Science Fiction', 'Action', 'Drama']","A submarine expedition to salvage the remains of Mechagodzilla is thwarted by a massive dinosaur named Titanosaurus. An Interpol investigation leads biologist Ichinose to uncover the work of Dr. Mafune and his mysterious daughter Katsura. Aligned with the Black Hole Aliens, Katsura's life becomes entwined with the resurrected machine.","['mind control', 'submarine', 'self sacrifice', 'mad scientist', 'mechagodzilla', 'alien', 'dinosaur', 'alien invasion', 'kaiju', 'invasion of earth', 'female cyborg', 'complex', 'godzilla', 'suicide by gun', 'understated', 'tokusatsu']",['JP'],970000,231,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
391,A Fistful of Dollars,1964,['Western'],"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.","['gunslinger', 'based on novel or book', 'hostility', 'greed', 'gang war', 'remake', 'murder', 'gun battle', 'spaghetti western', 'middleman', 'rivals', 'gun death', ""pitting ones enemy's against each other""]",['IT'],14500000,4516,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
19336,Godzilla vs. Gigan,1972,"['Action', 'Adventure', 'Science Fiction']","Manga artist Gengo Odaka lands a job with the World Children's Land amusement park only to become suspicious of the organization when a garbled message is discovered on tapes. As Gengo and his team investigate, Godzilla and Anguirus quickly decipher the message and begin their own plan of action.","['japan', 'peace', 'giant monster', 'cockroach', 'sequel', 'alien invasion', 'amusement park', 'theme park', 'gojira', 'kaiju', 'tag team', 'anguirus', 'monster island', 'king ghidorah', 'godzilla', 'manga artist', 'manga', 'tokusatsu']",['JP'],1780000,214,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
5000,Forbidden Games,1952,"['Drama', 'War']","Orphaned after a Nazi air raid, Paulette, a young Parisian girl, runs into Michel, an older peasant boy, and the two quickly become close. Together, they try to make sense of the chaotic and crumbling world around them, attempting to cope with death as they create a burial ground for Paulette's deceased pet dog. Eventually, however, Paulette's stay with Michel's family is threatened by the harsh realities of wartime.","['france', 'countryside', 'funeral', 'world war ii', 'exodus', 'foster parents', 'death', 'cross', 'post war', 'abandonment', 'children in wartime']",['FR'],10188,334,True,True,"['genre_period', 'keyword_period']",,,,,[],unknown,0.3,"['overview', 'keywords']"
907,Doctor Zhivago,1965,"['Drama', 'Romance', 'War']","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.","['epic', 'daughter', 'based on novel or book', 'love triangle', 'nurse', 'world war i', 'suicide attempt', 'loss of loved one', 'forbidden love', 'stepparents', 'russian revolution (1917)', '1910s', 'dramatic', 'condescending', 'melodramatic']","['US', 'GB']",111858363,1213,True,True,['genre_period'],1914.0,1918.0,1910s,51.0,['world war i'],past,0.9,"['overview', 'keywords']"
36748,Raggedy Ann & Andy: A Musical Adventure!,1977,"['Animation', 'Adventure', 'Music', 'Family', 'Fantasy', 'Comedy']","Raggedy Ann and Andy, along with other toys, reside in the nursery of a little girl named Marcella. During Marcella's seventh birthday, Babette, from France, is introduced as the new doll from a large package. Meanwhile, the lecherous Captain Contagious kidnaps Babette in his pirate ship and escapes from the nursery. Ann and Andy must explore and find Babette in the Deep Deep Woods to save her.","['mutiny', 'candy', 'kidnapping', 'musical', 'camel', 'little girl', 'pirate', 'dollhouse', 'new toy', 'lechery', 'rag doll', 'pirate ship', 'toy comes to life', 'live action and animation', 'penny', 'sock puppet', 'pincushion man']",['US'],1500000,21,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
10640,Futureworld,1976,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","Two years after the Westworld tragedy in the Delos amusement park, the corporate owners have reopened the park following over $1 billion in safety and other improvements. For publicity purposes, reporters Chuck Browning and Tracy Ballard are invited to review the park. Just prior to arriving, however, Browning is given a clue by a dying man that something is amiss.","['android', 'journalist', 'clone', 'killer robot', 'robot as menace', 'reporter', 'doppelgänger', 'world domination']",['US'],4200000,342,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
4497,Viridiana,1962,['Drama'],"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.","['based on novel or book', 'nun', 'faith', 'lie', 'uncle', 'wine', 'devoutness', 'rural area', 'black and white', 'orphan', 'guilt', 'mother superior', 'convent (nunnery)', 'novice', 'vow', 'intense']",['MX'],679244,533,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
317328,Chuquiago,1977,['Drama'],"Racial, social and cultural aspects of La Paz (called Chuquiago by the Aymaras) seen through four stories.","['politics', 'racism']",['BO'],0,17,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
916,Bullitt,1968,"['Action', 'Crime', 'Thriller']","Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.","['hotel', 'airport', 'based on novel or book', 'police', 'chase', 'san francisco, california', 'detective', 'witness protection', 'politician', 'principal witness ', 'organized crime', 'burglary', 'hospital', 'gunfight', 'explosion', 'blunt', 'stolen identity', 'coroner', 'mob hit', 'mysterious', 'ford mustang', 'dodge charger', 'suspenseful', 'intense', 'bold', 'defiant']",['US'],42300000,1219,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
14741,The Goodbye Girl,1977,"['Comedy', 'Drama', 'Romance']","After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.","['ballet dancer', 'theater play', 'family abandonment', 'single mother', 'precocious child', 'manhattan, new york city', 'aspiring actor']",['US'],102000000,178,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
6037,Murder by Death,1976,"['Comedy', 'Crime', 'Mystery', 'Thriller']","Lionel Twain invites the world's five greatest detectives to a 'dinner and murder'. Included are a blind butler, a deaf-mute maid, screams, spinning rooms, secret passages, false identities and more plot turns and twists than are decently allowed.","['detective', 'butler', 'deaf-mute', 'guest', 'parody', 'murder', 'spoof', 'mansion', 'whodunit', 'cadaver', 'one night', 'sidekick', 'old mansion']",['US'],32511047,853,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
10648,Magnum Force,1973,"['Drama', 'Crime', 'Action']","""Dirty"" Harry Callahan is a San Francisco Police Inspector on the trail of a group of rogue cops who have taken justice into their own hands. When shady characters are murdered one after another in grisly fashion, only Dirty Harry can stop them.","['uniform', 'san francisco, california', 'arbitrary law', 'investigation', 'inspector', 'vigilante', 'bad cop', 'police corruption', 'police vigilantism', 'revolver', 'motorcycle cop', 'death squads']",['US'],39768000,1131,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
10649,The Enforcer,1976,"['Crime', 'Action']","Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.","['san francisco, california', 'alcatraz prison', 'inspector', 'damage', 'magnum']",['US'],46236000,930,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
401306,The Seventh Company Has Been Found,1975,"['Comedy', 'War']",The second part of the Seventh Company adventures.,"['world war ii', 'prisoner of war']",['FR'],0,301,True,True,"['genre_period', 'keyword_period']",,,,,[],unknown,0.3,"['overview', 'keywords']"
8095,Cleopatra,1963,"['Drama', 'History', 'Romance']","Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take power—but Caesar’s successor has other plans.","['epic', 'egypt', 'snake', 'greece', 'nile', 'cleopatra', 'historical figure', 'ancient rome', 'ancient egypt', 'library of alexandria', 'alexandria egypt', '1st century bc']",['US'],57779280,812,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
12707,Orca,1977,"['Horror', 'Thriller']","After witnessing the killing of his mate and offspring at the hands of a reckless Irish captain, a vengeful killer whale rampages through the fisherman's Newfoundland harbor. Under pressure from the villagers, the captain, a female marine biologist, and an Indigenous tribalist venture after the great beast, who will meet them on its own turf.","['ship', 'whale', 'marine biologist', 'fisherman', 'newfoundland and labrador', 'miscarriage', 'killer whale', 'jaws', 'animal horror', 'vengeance', 'moby dick', 'orca']",['IT'],14717854,445,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
429,"The Good, the Bad and the Ugly",1966,['Western'],"While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.","['gold', 'army', 'bounty hunter', 'hitman', 'refugee', 'anti hero', 'moral ambiguity', 'gallows', 'outlaw', 'gun battle', 'shootout', 'spaghetti western', 'graveyard', 'american civil war', 'stolen gold', 'complex', 'hidden gold', 'gun death', 'cemetary', 'confederate gold']",['IT'],38900000,9224,True,True,['genre_period'],1861.0,1865.0,1860s,105.0,['civil war'],past,0.9,"['overview', 'keywords']"
10670,Rollercoaster,1977,"['Action', 'Thriller']","A young terrorist kills and injures patrons of a Norfolk amusement park by placing homemade explosives on the track of one of its roller coasters. After staging a similar incident in Pittsburgh, he sends a tape to a meeting of major amusement park executives in Chicago, demanding $1 million to make him stop.","['bomb', 'blackmail', 'fbi', 'investigation', 'inspector', 'disaster', 'terrorism', 'amusement park', 'roller coaster / rollercoaster', 'virginia', 'bomb squad', 'sensurround']",['US'],8200000,149,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
433,Mary Poppins,1964,"['Comedy', 'Family', 'Fantasy']","Mr Banks is looking for a nanny for his two mischievous children and comes across Mary Poppins, an angelic nanny. She not only brings a change in their lives but also spreads happiness.","['london, england', 'sibling relationship', 'based on novel or book', 'parent child relationship', 'magic', 'nanny', 'musical', 'family', 'kite flying', 'live action and animation', '1910s', 'chimney sweep', 'suffragettes', 'wonder', 'lighthearted', 'joyous', 'adoring', 'awestruck', 'cheerful', 'joyful', 'optimistic', 'sympathetic', 'vibrant']",['US'],103100000,4861,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
23479,The Bad News Bears,1976,"['Family', 'Comedy']","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.","['underdog', 'california', 'sports', 'baseball', 'coach', 'alcoholic', 'baseball player', 'alcoholic father', 'little league', 'father daughter reunion', 'alcohol problems', 'athletic girl', 'father son relationship', 'father daughter relationship', ""kids' sports team"", 'former athlete', 'playful', 'alcoholic dad', 'band of misfits', 'baseball coach', 'amused', 'excited']",['US'],42349782,313,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
31671,Breakout,1975,"['Action', 'Adventure', 'Thriller']","A bush pilot is hired for $50,000 to go to Mexico to free an innocent prisoner.","['prison', 'helicopter', 'mexico', 'escape', 'pilot', 'wrongful imprisonment', 'false accusations', 'corrupt official', 'man in drag', 'trying to escape', 'escape attempt', 'rescue operation']",['US'],16000000,102,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
14267,Female Trouble,1974,"['Comedy', 'Crime']",Dawn Davenport progresses from a teenage nightmare hell-bent on getting cha-cha heels for Christmas to a fame monster whose egomaniacal impulses land her in the electric chair.,"['rape', 'parent child relationship', 'delinquent', 'black humor', 'run away', 'juvenile delinquent', 'hitchhiking', 'drag', 'acid', 'gay theme']",['US'],9118,209,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
21950,Jackson County Jail,1976,"['Crime', 'Drama']",A young woman stumbles into a nightmare land of hijacking and humiliation while driving cross-country from California to New York.,"['prison', 'rape', 'escape', 'prison escape', 'murder', 'hitchhiker', 'psychotic', 'roadblock', 'car theft', 'cross country trip']",['US'],2300000,36,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
20416,The Deep,1977,"['Mystery', 'Thriller', 'Adventure']",A pair of young vacationers are involved in a dangerous conflict with treasure hunters when they discover a way into a deadly wreck in Bermuda waters.,"['treasure', 'based on novel or book', 'diving', 'ocean', 'shipwreck', 'bermuda', 'scuba diving', 'underwater', 'drugs', 'shark', 'caribbean sea']","['BM', 'US', 'GB']",100000000,248,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
27591,The People That Time Forgot,1977,"['Adventure', 'Fantasy', 'Science Fiction']","Major Ben McBride organizes a mission to the Antarctic wastes to search for his friend who has been missing in the region for several years. McBride's party find themselves in a world populated by primitive warriors and terrifying prehistoric creatures, all of whom they must evade in order to get back safely","['rescue', 'ship', 'island', 'monster', 'based on novel or book', 'expedition', 'spider', 'volcano', 'sequel', 'prehistory', 'prehistoric creature', 'dinosaur', 'cavemen', 'biplane', 'pterodactyl', 'cave woman', 'stegosaurus']","['GB', 'US']",3000000,83,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
69578,What Have They Done to Your Daughters?,1974,"['Crime', 'Thriller', 'Mystery', 'Horror']","An unidentified fifteen year-old girl is found hanged after an anonymous tip-off.  The girl, Silvia Polvesi, is soon discovered to have been murdered.  A peeping tom is caught with photos of her having sex with a teenage drop-out but he is later released due to lack of evidence.  The investigation, conducted by Inspector Silvestri and the assistant public prosecutor Vittoria Stori, focuses on the girl's parents.  Conspiracies and horrors pile up, as do the body parts.",[],['IT'],2468000,85,True,False,[],,,,,[],unknown,0.3,['overview']
617932,Barbie,1977,['Comedy'],Barbie comes home from shopping. She takes her groceries out of the bag and unwraps a little Barbie doll. She fries up the Barbie doll and eats it.,[],['US'],0,28,True,False,[],,,,,[],unknown,0.3,['overview']
272845,Foul Play,1977,"['Comedy', 'Drama']",A workshop employee decides to take advantage of a long weekend to go to Torremolinos to have fun and chat up foreign tourists.,['road movie'],['ES'],0,19,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
2000,"Aguirre, the Wrath of God",1972,"['History', 'Adventure', 'Drama']","A few decades after the destruction of the Inca Empire, a Spanish expedition led by the infamous Aguirre leaves the mountains of Peru and goes down the Amazon River in search of the lost city of El Dorado. When great difficulties arise, Aguirre’s men start to wonder whether their quest will lead them to prosperity or certain death.","['gold', 'sentence', 'peru', 'insanity', 'gold rush', 'amazon rainforest', 'float', 'south america', '16th century', 'conquest', 'new german cinema', 'indigenous peoples', 'amazon river', 'conquistador', 'age of discovery']","['MX', 'DE']",37041,1179,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
265686,Special Education,1977,['Drama'],"Educator and those educated in a home for juvenile delinquents in the same test: approach, take a peek into his soul to become a man. The story of a minor, neglected boys-offenders and their teachers who try to reject the old methods of rehabilitation.","['escape', 'education', 'car accident', 'policeman', 'teaching', 'hitchhiking', 'juvenile detention center']",['YU'],0,20,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
11224,Cinderella,1950,"['Family', 'Fantasy', 'Animation', 'Romance']","Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!","['princess', 'based on novel or book', 'loss of loved one', 'mouse', 'ball', 'fairy', 'cartoon', 'prince', 'villain', 'musical', 'midnight', 'love', 'orphan', 'family', 'female villain', 'evil stepmother', 'stepsister', 'fairy godmother', 'cendrillon']",['US'],263600000,6958,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
984,Dirty Harry,1971,"['Action', 'Crime', 'Thriller']","When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath.","['sniper', 'police', 'ambush', 'chase', 'ransom', 'san francisco, california', 'kidnapping', 'psychopath', 'detective', 'mayor', 'investigation', 'assault', 'swimming pool', 'beating', 'serial killer', 'gunfight', 'maniac', 'hunt', 'school bus', 'revolver', 'shocking', 'aggressive', 'neo-noir', 'police procedural', 'suspenseful', 'intense', 'antagonistic', 'commanding', 'defiant', 'tragic', 'harry callahan']",['US'],35976000,2611,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
985,Eraserhead,1977,"['Horror', 'Science Fiction']","First-time father Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.","['baby', 'nightmare', 'mutant', 'claustrophobia', 'parents-in-law', 'pencil', 'surrealism', 'black and white', 'torture', 'parallel world']",['US'],7000000,2640,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
24032,"Oh, God!",1977,"['Fantasy', 'Comedy']","When God appears to an assistant grocery manager as a good natured old man, the Almighty selects him as his messenger for the modern world.","['god', 'mischievous', 'hilarious', 'amused']",['US'],41687243,130,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
13282,Death Race 2000,1975,"['Action', 'Science Fiction', 'Comedy']","In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.","['dystopia', 'reality spoof', 'street race', 'death game']",['US'],8000000,524,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
14821,Escape to Witch Mountain,1975,"['Adventure', 'Fantasy', 'Science Fiction', 'Family']","Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.","['flying car', 'helicopter', 'attempt to escape', 'car crash', 'telekinesis', ""based on children's book"", 'mysterious', 'orphan siblings', 'exuberant']",['US'],20000000,221,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
12262,The Hills Have Eyes,1977,"['Horror', 'Thriller']","Taking an ill-advised detour en-route to California, the Carter family soon run into trouble when their RV breaks down in the middle of the desert. Stranded, they find themselves at the mercy of monstrous cannibals lurking in the surrounding hills.","['rape', 'government', 'mutation', 'murder', 'cannibal', 'dog', 'desert', 'camper', 'set on fire']",['US'],25000000,958,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
31718,"Race for Your Life, Charlie Brown",1977,"['Family', 'Animation', 'Comedy']","The Peanuts gang, including Snoopy and Woodstock, have gone off to summer camp. After a few days of the usual summer-camp activities, they all take part in a rafting race. Battling treacherous rapids, wild animals and bullies from a rival tent, the teams make their way downriver to the finish line.",[],['US'],3223888,106,True,False,[],,,,,[],unknown,0.3,['overview']
10730,King Kong,1976,"['Adventure', 'Fantasy', 'Horror']",An oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.,"['indigenous', 'giant snake', 'remake', 'giant animal', 'world trade center', 'manhattan, new york city', 'giant ape', 'indian ocean', 'king kong']",['US'],90614445,885,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
12268,The Pink Panther Strikes Again,1976,"['Comedy', 'Crime']","Charles Dreyfus, who has finally cracked over inspector Clouseau's antics, escapes from a mental institution and launches an elaborate plan to get rid of Clouseau once and for all.","['police', 'laughing gas']","['US', 'GB']",33833201,580,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
